Utility,DateTime,BillingPlan,Rate,VersionControl
SDGE,Aug 12 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 13 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 20 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 27 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 03 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 10 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 17 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 24 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 01 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 08 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 15 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 21 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 21 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 21 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 21 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 21 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 21 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 22 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 28 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 28 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 28 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 28 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 28 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 28 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2006 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2006 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2006 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2006 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2006 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 29 2006 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 02 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 03 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 09 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 10 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 16 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 17 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 23 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 24 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jun 30 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 01 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 07 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 07 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 07 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 07 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 07 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 07 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 08 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 14 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 14 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 14 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 14 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 14 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 14 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 15 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 21 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 21 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 21 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 21 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 21 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 21 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 22 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 28 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 28 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 28 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 28 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 28 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 28 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Jul 29 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 04 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 04 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 04 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 04 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 04 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 04 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 05 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 11 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 11 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 11 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 11 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 11 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 11 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 12 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 18 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 18 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 18 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 18 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 18 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 18 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 19 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 25 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 25 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 25 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 25 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 25 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 25 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Aug 26 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 01 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 02 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 08 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 09 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 15 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 16 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 22 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 23 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 29 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Sep 30 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 06 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 07 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 13 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 14 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2007 02:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2007 03:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2007 04:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2007 09:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2007 10:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 20 2007 11:00PM,EV-TOU,$0.29 ,1
SDGE,Oct 21 2007 02:00PM,EV-TOU,$0.29 ,1
